Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
1/20/2025 15:30,Upper A,1h 21min,Lateral Raise (Dumbbell),2,30,8,0,0,
1/20/2025 15:30,Upper A,1h 21min,Lat Pulldown - Wide Grip (Cable),1,175,7,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Seated Row (Cable),1,165,7,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Reverse Fly (Machine),1,150,7,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Reverse Fly (Machine),2,150,6,0,0,10
1/20/2025 15:30,Upper A,1h 21min,Preacher Curl (Machine),1,110,5,0,0,
1/20/2025 15:30,Upper A,1h 21min,Preacher Curl (Machine),2,110,4,0,0,
1/20/2025 15:30,Upper A,1h 21min,Triceps Dip,1,45,7,0,0,
1/20/2025 15:30,Upper A,1h 21min,Triceps Dip,2,45,6,0,0,
1/21/2025 15:26,Lower,47h 18min,Hack Squat,1,320,7,0,0,10
1/21/2025 15:26,Lower,47h 18min,Hack Squat,2,320,6,0,0,10
1/21/2025 15:26,Lower,47h 18min,Seated Leg Curl (Machine),1,140,6,0,0,10
1/21/2025 15:26,Lower,47h 18min,Seated Leg Curl (Machine),2,140,6,0,0,10
1/21/2025 15:26,Lower,47h 18min,Calf Press on Seated Leg Press,1,140,4,0,0,
1/21/2025 15:26,Lower,47h 18min,Leg Extension (Machine),1,180,7,0,0,10
1/23/2025 14:50,Upper B,1h 40min,Lat Pulldown (Cable),1,175,8,0,0,
1/23/2025 14:50,Upper B,1h 40min,Seated Row (Cable),1,170,7,0,0,10
1/23/2025 14:50,Upper B,1h 40min,Seated Wide-Grip Row (Cable),1,165,7,0,0,
1/23/2025 14:50,Upper B,1h 40min,Reverse Fly (Machine),1,150,7,0,0,10
1/23/2025 14:50,Upper B,1h 40min,Reverse Fly (Machine),2,150,6,0,0,10
1/23/2025 14:50,Upper B,1h 40min,Bench Press (Barbell),1,225,4,0,0,10
1/23/2025 14:50,Upper B,1h 40min,Bench Press (Barbell),2,225,3,0,0,
1/23/2025 14:50,Upper B,1h 40min,Lateral Raise (Dumbbell),1,30,8,0,0,9
1/23/2025 14:50,Upper B,1h 40min,Lateral Raise (Dumbbell),2,30,8,0,0,
1/23/2025 14:50,Upper B,1h 40min,Preacher Curl (Machine),1,115,5,0,0,
1/23/2025 14:50,Upper B,1h 40min,Preacher Curl (Machine),2,115,4,0,0,
1/23/2025 14:50,Upper B,1h 40min,Triceps Extension,1,110,6,0,0,
1/25/2025 16:09,Upper B,1h 11min,Lat Pulldown (Cable),1,180,7,0,0,
1/25/2025 16:09,Upper B,1h 11min,Seated Row (Cable),1,170,7,0,0,10
1/25/2025 16:09,Upper B,1h 11min,Seated Wide-Grip Row (Cable),1,165,7,0,0,
1/25/2025 16:09,Upper B,1h 11min,Reverse Fly (Machine),1,150,8,0,0,10
1/25/2025 16:09,Upper B,1h 11min,Bench Press (Barbell),1,225,5,0,0,10
1/25/2025 16:09,Upper B,1h 11min,Bench Press (Barbell),2,225,3,0,0,10
1/25/2025 16:09,Upper B,1h 11min,Lateral Raise (Dumbbell),1,35,6,0,0,9
1/25/2025 16:09,Upper B,1h 11min,Preacher Curl (Machine),1,110,5,0,0,
1/25/2025 16:09,Upper B,1h 11min,Preacher Curl (Machine),2,110,5,0,0,
1/25/2025 16:09,Upper B,1h 11min,Triceps Extension,1,53,6,0,0,
1/26/2025 17:36,Lower,29h 28min,Hack Squat,1,320,8,0,0,10
1/26/2025 17:36,Lower,29h 28min,Hack Squat,2,325,8,0,0,10
1/26/2025 17:36,Lower,29h 28min,Seated Leg Curl (Machine),1,140,7,0,0,10
1/26/2025 17:36,Lower,29h 28min,Seated Leg Curl (Machine),2,140,6,0,0,10
1/28/2025 14:20,Full Body A,1h 25min,Lat Pulldown - Wide Grip (Cable),1,180,7,0,0,10
1/28/2025 14:20,Full Body A,1h 25min,Incline Bench Press (Smith Machine),1,150,6,0,0,10
1/28/2025 14:20,Full Body A,1h 25min,Bench Press (Smith Machine),1,160,8,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Preacher Curl (Machine),1,110,6,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Preacher Curl (Machine),2,110,5,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Triceps Dip,1,45,8,0,0,9
1/28/2025 14:20,Full Body A,1h 25min,Lateral Raise (Dumbbell),1,35,6,0,0,9
1/28/2025 14:20,Full Body A,1h 25min,Lateral Raise (Dumbbell),D,25,4,0,0,9
1/28/2025 14:20,Full Body A,1h 25min,Hack Squat,W,180,5,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Hack Squat,1,330,8,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Calf Press on Seated Leg Press,1,140,9,0,0,
1/28/2025 14:20,Full Body A,1h 25min,Reverse Fly (Machine),1,150,8,0,0,10
1/28/2025 14:20,Full Body A,1h 25min,Seated Row (Cable),1,170,7,0,0,10
1/30/2025 14:32,Full Body A,1h 16min,Lat Pulldown - Wide Grip (Cable),1,180,8,0,0,10
1/30/2025 14:32,Full Body A,1h 16min,Incline Bench Press (Smith Machine),1,160,5,0,0,10
1/30/2025 14:32,Full Body A,1h 16min,Bench Press (Smith Machine),1,170,7,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Preacher Curl (Machine),1,110,6,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Preacher Curl (Machine),2,110,4,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Triceps Dip,1,55,7,0,0,9
1/30/2025 14:32,Full Body A,1h 16min,Reverse Fly (Machine),1,150,8,0,0,10
1/30/2025 14:32,Full Body A,1h 16min,Lateral Raise (Dumbbell),1,35,6,0,0,9
1/30/2025 14:32,Full Body A,1h 16min,Lateral Raise (Dumbbell),D,25,3,0,0,9
1/30/2025 14:32,Full Body A,1h 16min,Seated Row (Cable),1,170,8,0,0,10
1/30/2025 14:32,Full Body A,1h 16min,Hack Squat,W,180,5,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Hack Squat,1,330,8,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Lying Leg Curl (Machine),1,140,6,0,0,
1/30/2025 14:32,Full Body A,1h 16min,Lying Leg Curl (Machine),2,140,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Lat Pulldown (Cable),1,185,8,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Bench Press (Smith Machine),1,170,8,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Bench Press (Smith Machine),2,180,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Overhead Press (Smith Machine),1,110,5,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Seated Row (Cable),1,180,7,0,0,10
2/1/2025 15:34,Full Body B,1h 12min,Reverse Fly (Machine),1,150,8,0,0,10
2/1/2025 15:34,Full Body B,1h 12min,Preacher Curl (Machine),1,110,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Triceps Extension,1,53,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/1/2025 15:34,Full Body B,1h 12min,Lateral Raise (Dumbbell),D,20,3,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Seated Leg Curl (Machine),1,180,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Seated Leg Curl (Machine),2,180,6,0,0,
2/1/2025 15:34,Full Body B,1h 12min,Calf Press on Seated Leg Press,1,160,8,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Lat Pulldown - Wide Grip (Cable),1,185,7,0,0,10
2/4/2025 14:47,Full Body A,1h 19min,Incline Bench Press (Dumbbell),1,65,7,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Bench Press (Smith Machine),1,180,6,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Preacher Curl (Machine),1,110,8,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Preacher Curl (Machine),2,120,4,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Triceps Dip,1,55,8,0,0,9
2/4/2025 14:47,Full Body A,1h 19min,Reverse Fly (Machine),1,150,9,0,0,10
2/4/2025 14:47,Full Body A,1h 19min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/4/2025 14:47,Full Body A,1h 19min,Lateral Raise (Dumbbell),D,25,5,0,0,9
2/4/2025 14:47,Full Body A,1h 19min,Seated Row (Cable),1,180,7,0,0,10
2/4/2025 14:47,Full Body A,1h 19min,Hack Squat,1,230,6,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Lying Leg Curl (Machine),1,140,7,0,0,
2/4/2025 14:47,Full Body A,1h 19min,Lying Leg Curl (Machine),2,140,6,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Lat Pulldown (Cable),1,185,8,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Bench Press (Smith Machine),1,180,6,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Bench Press (Smith Machine),2,180,4,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Overhead Press (Smith Machine),1,90,8,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Seated Row (Cable),1,180,8,0,0,10
2/6/2025 14:45,Full Body B,49h 2min,Reverse Fly (Machine),1,150,8,0,0,10
2/6/2025 14:45,Full Body B,49h 2min,Preacher Curl (Machine),1,120,6,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Triceps Extension,1,53,6,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/6/2025 14:45,Full Body B,49h 2min,Lateral Raise (Dumbbell),D,20,3,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Leg Extension (Machine),1,180,7,0,0,10
2/6/2025 14:45,Full Body B,49h 2min,Leg Extension (Machine),2,185,7,0,0,
2/6/2025 14:45,Full Body B,49h 2min,Calf Press on Seated Leg Press,1,160,8,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Lat Pulldown - Wide Grip (Cable),1,185,7,0,0,10
2/8/2025 15:47,Full Body A,1h 21min,Incline Bench Press (Smith Machine),1,160,6,0,0,10
2/8/2025 15:47,Full Body A,1h 21min,Bench Press (Smith Machine),1,180,6,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Preacher Curl (Machine),1,125,5,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Preacher Curl (Machine),2,120,4,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Triceps Dip,1,70,7,0,0,9
2/8/2025 15:47,Full Body A,1h 21min,Reverse Fly (Machine),1,155,8,0,0,10
2/8/2025 15:47,Full Body A,1h 21min,Lateral Raise (Dumbbell),1,35,7,0,0,9
2/8/2025 15:47,Full Body A,1h 21min,Lateral Raise (Dumbbell),D,25,3,0,0,9
2/8/2025 15:47,Full Body A,1h 21min,Seated Row (Cable),1,180,8,0,0,10
2/8/2025 15:47,Full Body A,1h 21min,Hack Squat,1,230,6,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Hack Squat,2,230,8,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Lying Leg Curl (Machine),1,140,7,0,0,
2/8/2025 15:47,Full Body A,1h 21min,Lying Leg Curl (Machine),2,140,6,0,0,
2/11/2025 14:14,Full Body B,49h,Lat Pulldown (Cable),1,185,8,0,0,
2/11/2025 14:14,Full Body B,49h,Bench Press (Smith Machine),1,180,8,0,0,
2/11/2025 14:14,Full Body B,49h,Bench Press (Smith Machine),2,190,5,0,0,
2/11/2025 14:14,Full Body B,49h,Overhead Press (Smith Machine),1,100,6,0,0,
2/11/2025 14:14,Full Body B,49h,Seated Row (Cable),1,185,7,0,0,10
2/11/2025 14:14,Full Body B,49h,Reverse Fly (Machine),1,160,7,0,0,10
2/11/2025 14:14,Full Body B,49h,Preacher Curl (Machine),1,125,4,0,0,
2/11/2025 14:14,Full Body B,49h,Triceps Extension,1,53,7,0,0,
2/11/2025 14:14,Full Body B,49h,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/11/2025 14:14,Full Body B,49h,Lateral Raise (Dumbbell),D,25,3,0,0,
2/11/2025 14:14,Full Body B,49h,Calf Press on Seated Leg Press,1,180,6,0,0,
2/11/2025 14:14,Full Body B,49h,Calf Press on Seated Leg Press,2,180,6,0,0,
2/11/2025 14:14,Full Body B,49h,Leg Extension (Machine),1,185,7,0,0,10
2/11/2025 14:14,Full Body B,49h,Leg Extension (Machine),2,185,7,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Lat Pulldown - Wide Grip (Cable),1,185,8,0,0,10
2/13/2025 15:15,Full Body A,1h 22min,Decline Bench Press (Barbell),1,150,5,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Decline Bench Press (Barbell),2,240,3,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Decline Bench Press (Barbell),3,286,1,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Preacher Curl (Machine),1,120,5,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Preacher Curl (Machine),2,120,4,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Lateral Raise (Dumbbell),1,35,7,0,0,9
2/13/2025 15:15,Full Body A,1h 22min,Lateral Raise (Dumbbell),D,25,3,0,0,9
2/13/2025 15:15,Full Body A,1h 22min,Triceps Dip,1,70,7,0,0,9
2/13/2025 15:15,Full Body A,1h 22min,Reverse Fly (Machine),1,165,7,0,0,10
2/13/2025 15:15,Full Body A,1h 22min,Seated Row (Cable),1,180,7,0,0,10
2/13/2025 15:15,Full Body A,1h 22min,Hack Squat,1,240,6,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Hack Squat,2,240,8,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Lying Leg Curl (Machine),1,140,7,0,0,
2/13/2025 15:15,Full Body A,1h 22min,Lying Leg Curl (Machine),2,140,6,0,0,
2/15/2025 15:00,Full Body B,43min,Pull Up,1,25,5,0,0,
2/15/2025 15:00,Full Body B,43min,Pull Up,2,25,5,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Pull Up,1,25,5,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Pull Up,2,25,5,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Bench Press (Smith Machine),1,180,8,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Bench Press (Smith Machine),2,190,6,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Seated Row (Cable),1,185,6,0,0,10
2/18/2025 15:08,Full Body B,47h 36min,Preacher Curl (Machine),1,125,4,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Triceps Extension,1,53,7,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/18/2025 15:08,Full Body B,47h 36min,Lateral Raise (Dumbbell),D,25,3,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Calf Press on Seated Leg Press,1,180,6,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Calf Press on Seated Leg Press,2,180,6,0,0,
2/18/2025 15:08,Full Body B,47h 36min,Leg Extension (Machine),1,185,7,0,0,10
2/18/2025 15:08,Full Body B,47h 36min,Leg Extension (Machine),2,185,7,0,0,
2/20/2025 14:45,Full Body A,48h 12min,Lat Pulldown - Wide Grip (Cable),1,190,6,0,0,10
2/20/2025 14:45,Full Body A,48h 12min,Incline Bench Press (Smith Machine),1,160,6,0,0,10
2/20/2025 14:45,Full Body A,48h 12min,Bench Press (Smith Machine),1,190,6,0,0,
2/20/2025 14:45,Full Body A,48h 12min,Preacher Curl (Machine),1,120,5,0,0,
2/20/2025 14:45,Full Body A,48h 12min,Preacher Curl (Machine),2,120,4,0,0,
2/20/2025 14:45,Full Body A,48h 12min,Triceps Dip,1,70,7,0,0,9
2/20/2025 14:45,Full Body A,48h 12min,Reverse Fly (Machine),1,165,7,0,0,10
2/20/2025 14:45,Full Body A,48h 12min,Lateral Raise (Dumbbell),1,35,7,0,0,9
2/20/2025 14:45,Full Body A,48h 12min,Lateral Raise (Dumbbell),D,25,3,0,0,9
2/20/2025 14:45,Full Body A,48h 12min,Seated Row (Cable),1,180,0,0,0,10
2/20/2025 14:45,Full Body A,48h 12min,Calf Press on Leg Press,1,180,0,0,0,8
2/20/2025 14:45,Full Body A,48h 12min,Calf Press on Leg Press,2,230,0,0,0,8
2/20/2025 14:45,Full Body A,48h 12min,Lying Leg Curl (Machine),1,140,0,0,0,
2/20/2025 14:45,Full Body A,48h 12min,Lying Leg Curl (Machine),2,140,0,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Pull Up,1,25,6,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Pull Up,2,25,6,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Bench Press (Smith Machine),1,190,6,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Bench Press (Smith Machine),2,190,6,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Seated Row (Cable),1,185,6,0,0,10
2/22/2025 14:57,Full Body B,1h 20min,Reverse Fly (Machine),1,165,7,0,0,10
2/22/2025 14:57,Full Body B,1h 20min,Preacher Curl (Machine),1,125,4,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Triceps Extension,1,65,5,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/22/2025 14:57,Full Body B,1h 20min,Lateral Raise (Dumbbell),D,25,3,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Calf Press on Seated Leg Press,1,180,7,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Calf Press on Seated Leg Press,2,180,7,0,0,
2/22/2025 14:57,Full Body B,1h 20min,Leg Extension (Machine),1,185,7,0,0,10
2/22/2025 14:57,Full Body B,1h 20min,Leg Extension (Machine),2,190,7,0,0,
2/25/2025 15:37,Full Body A,1h 3min,Lat Pulldown - Wide Grip (Cable),1,190,7,0,0,10
2/25/2025 15:37,Full Body A,1h 3min,Incline Bench Press (Smith Machine),1,170,5,0,0,9
2/25/2025 15:37,Full Body A,1h 3min,Bench Press (Smith Machine),1,190,6,0,0,
2/25/2025 15:37,Full Body A,1h 3min,Preacher Curl (Machine),1,125,3,0,0,10
2/25/2025 15:37,Full Body A,1h 3min,Preacher Curl (Machine),2,120,4,0,0,
2/25/2025 15:37,Full Body A,1h 3min,Triceps Dip,1,70,7,0,0,9
2/25/2025 15:37,Full Body A,1h 3min,Reverse Fly (Machine),1,165,7,0,0,10
2/25/2025 15:37,Full Body A,1h 3min,Lateral Raise (Dumbbell),1,35,7,0,0,9
2/25/2025 15:37,Full Body A,1h 3min,Lateral Raise (Dumbbell),D,25,3,0,0,9
2/25/2025 15:37,Full Body A,1h 3min,Seated Row (Cable),1,185,6,0,0,10
2/25/2025 15:37,Full Body A,1h 3min,Leg Press,1,250,6,0,0,
2/25/2025 15:37,Full Body A,1h 3min,Leg Press,2,250,4,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Pull Up,1,25,6,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Pull Up,2,25,6,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Bench Press (Smith Machine),1,190,7,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Bench Press (Smith Machine),2,190,5,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Seated Row (Cable),1,185,7,0,0,10
2/27/2025 15:13,Full Body B,1h 18min,Reverse Fly (Machine),1,165,7,0,0,10
2/27/2025 15:13,Full Body B,1h 18min,Lateral Raise (Dumbbell),1,35,6,0,0,9
2/27/2025 15:13,Full Body B,1h 18min,Lateral Raise (Dumbbell),D,25,3,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Preacher Curl (Machine),1,120,5,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Preacher Curl (Machine),2,120,4,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Triceps Extension,1,65,5,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Lying Leg Curl (Machine),1,140,8,0,0,
2/27/2025 15:13,Full Body B,1h 18min,Lying Leg Curl (Machine),2,145,6,0,0,
3/1/2025 16:41,Full Body A,1h 22min,Lat Pulldown - Wide Grip (Cable),1,195,6,0,0,10
3/1/2025 16:41,Full Body A,1h 22min,Incline Bench Press (Smith Machine),1,170,5,0,0,9
3/1/2025 16:41,Full Body A,1h 22min,Bench Press (Smith Machine),1,190,6,0,0,
3/1/2025 16:41,Full Body A,1h 22min,Preacher Curl (Machine),1,120,6,0,0,10
3/1/2025 16:41,Full Body A,1h 22min,Preacher Curl (Machine),2,120,5,0,0,
3/1/2025 16:41,Full Body A,1h 22min,Triceps Dip,1,75,7,0,0,9
3/1/2025 16:41,Full Body A,1h 22min,Seated Row (Cable),1,185,7,0,0,10
3/1/2025 16:41,Full Body A,1h 22min,Reverse Fly (Machine),1,165,8,0,0,10
3/1/2025 16:41,Full Body A,1h 22min,Lateral Raise (Dumbbell),1,35,7,0,0,9
3/1/2025 16:41,Full Body A,1h 22min,Leg Press,1,250,6,0,0,
3/1/2025 16:41,Full Body A,1h 22min,Leg Press,2,250,6,0,0,
3/1/2025 16:41,Full Body A,1h 22min,Leg Extension (Machine),1,185,7,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Pull Up,1,25,7,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Pull Up,2,25,6,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Bench Press (Smith Machine),1,190,7,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Bench Press (Smith Machine),2,190,6,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Seated Row (Cable),1,185,7,0,0,10
3/4/2025 15:16,Full Body B,1h 33min,Reverse Fly (Machine),1,170,8,0,0,10
3/4/2025 15:16,Full Body B,1h 33min,Lateral Raise (Dumbbell),1,35,6,0,0,9
3/4/2025 15:16,Full Body B,1h 33min,Lateral Raise (Dumbbell),D,25,3,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Preacher Curl (Machine),1,120,5,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Preacher Curl (Machine),2,120,4,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Triceps Extension,1,65,5,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Lying Leg Curl (Machine),1,140,8,0,0,
3/4/2025 15:16,Full Body B,1h 33min,Lying Leg Curl (Machine),2,145,6,0,0,
3/6/2025 14:33,Full Body A,49h 37min,Lat Pulldown - Wide Grip (Cable),1,195,7,0,0,10
3/6/2025 14:33,Full Body A,49h 37min,Incline Bench Press (Smith Machine),1,170,5,0,0,9
3/6/2025 14:33,Full Body A,49h 37min,Bench Press (Smith Machine),1,190,6,0,0,
3/6/2025 14:33,Full Body A,49h 37min,Preacher Curl (Machine),1,120,6,0,0,10
3/6/2025 14:33,Full Body A,49h 37min,Preacher Curl (Machine),2,120,5,0,0,
3/6/2025 14:33,Full Body A,49h 37min,Triceps Dip,1,75,7,0,0,9
3/6/2025 14:33,Full Body A,49h 37min,Seated Row (Cable),1,185,7,0,0,10
3/6/2025 14:33,Full Body A,49h 37min,Lateral Raise (Dumbbell),1,35,7,0,0,9
3/6/2025 14:33,Full Body A,49h 37min,Reverse Fly (Machine),1,170,6,0,0,10
3/6/2025 14:33,Full Body A,49h 37min,Leg Press,1,250,6,0,0,
3/6/2025 14:33,Full Body A,49h 37min,Leg Press,2,250,6,0,0,
3/6/2025 14:33,Full Body A,49h 37min,Leg Extension (Machine),1,185,7,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Pull Up,1,25,7,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Pull Up,2,25,6,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Bench Press (Smith Machine),1,190,7,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Bench Press (Smith Machine),2,190,6,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Seated Row (Cable),1,185,7,0,0,10
3/8/2025 16:11,Full Body B,1h 7min,Reverse Fly (Machine),1,170,7,0,0,10
3/8/2025 16:11,Full Body B,1h 7min,Lateral Raise (Dumbbell),1,35,7,0,0,9
3/8/2025 16:11,Full Body B,1h 7min,Preacher Curl (Machine),1,120,5,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Preacher Curl (Machine),2,120,4,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Triceps Extension,1,57,5,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Lying Leg Curl (Machine),1,140,7,0,0,
3/8/2025 16:11,Full Body B,1h 7min,Lying Leg Curl (Machine),2,145,7,0,0,
3/11/2025 16:07,Full Body A,1h 14min,Lat Pulldown - Wide Grip (Cable),1,195,7,0,0,10
3/11/2025 16:07,Full Body A,1h 14min,Incline Bench Press (Smith Machine),1,180,4,0,0,9
3/11/2025 16:07,Full Body A,1h 14min,Bench Press (Smith Machine),1,190,6,0,0,
3/11/2025 16:07,Full Body A,1h 14min,Preacher Curl (Machine),1,120,6,0,0,10
3/11/2025 16:07,Full Body A,1h 14min,Preacher Curl (Machine),2,120,5,0,0,
3/11/2025 16:07,Full Body A,1h 14min,Triceps Dip,1,80,6,0,0,9
3/11/2025 16:07,Full Body A,1h 14min,Seated Row (Cable),1,185,7,0,0,10
3/11/2025 16:07,Full Body A,1h 14min,Lateral Raise (Dumbbell),1,35,6,0,0,9
3/11/2025 16:07,Full Body A,1h 14min,Reverse Fly (Machine),1,170,6,0,0,10
3/11/2025 16:07,Full Body A,1h 14min,Leg Press,1,260,6,0,0,
3/11/2025 16:07,Full Body A,1h 14min,Leg Press,2,260,6,0,0,
3/11/2025 16:07,Full Body A,1h 14min,Leg Extension (Machine),1,185,7,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Pull Up,1,30,7,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Pull Up,2,25,6,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Bench Press (Smith Machine),1,190,7,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Bench Press (Smith Machine),2,190,5,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Seated Row (Cable),1,1903,6,0,0,10
3/13/2025 16:04,Full Body B,4h 27min,Reverse Fly (Machine),1,170,7,0,0,10
3/13/2025 16:04,Full Body B,4h 27min,Lateral Raise (Dumbbell),1,35,7,0,0,9
3/13/2025 16:04,Full Body B,4h 27min,Preacher Curl (Machine),1,120,6,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Preacher Curl (Machine),2,120,5,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Triceps Extension,1,57,5,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Lying Leg Curl (Machine),1,140,7,0,0,
3/13/2025 16:04,Full Body B,4h 27min,Lying Leg Curl (Machine),2,145,7,0,0,
3/15/2025 16:05,Full Body A,1h 16min,Lat Pulldown - Wide Grip (Cable),1,195,6,0,0,10
3/15/2025 16:05,Full Body A,1h 16min,Incline Bench Press (Smith Machine),1,180,4,0,0,9
3/15/2025 16:05,Full Body A,1h 16min,Bench Press (Smith Machine),1,190,7,0,0,
3/15/2025 16:05,Full Body A,1h 16min,Preacher Curl (Machine),1,120,6,0,0,10
3/15/2025 16:05,Full Body A,1h 16min,Preacher Curl (Machine),2,120,5,0,0,
3/15/2025 16:05,Full Body A,1h 16min,Triceps Dip,1,80,6,0,0,9
3/15/2025 16:05,Full Body A,1h 16min,Seated Row (Cable),1,190,6,0,0,10
3/15/2025 16:05,Full Body A,1h 16min,Lateral Raise (Dumbbell),1,35,6,0,0,9
3/15/2025 16:05,Full Body A,1h 16min,Reverse Fly (Machine),1,175,6,0,0,10
3/15/2025 16:05,Full Body A,1h 16min,Leg Press,1,260,7,0,0,
3/15/2025 16:05,Full Body A,1h 16min,Leg Press,2,265,6,0,0,
