date,year,week,muscle_group,exercise_name,weight,reps,volume,work_rate,frequency,max_1RM
2025-08-27,2025,35,Chest,Bench Press (Barbell),155.0,8.0,1240.0,144.81976744186048,2,192.45095604668484
2025-08-27,2025,35,Chest,Bench Press (Barbell),155.0,5.0,775.0,144.81976744186048,2,192.45095604668484
2025-08-27,2025,35,Chest,Bench Press (Barbell),135.0,5.0,675.0,144.81976744186048,2,192.45095604668484
2025-08-27,2025,35,Chest,Incline Bench Press (Dumbbell),50.0,10.0,500.0,144.81976744186048,2,66.68444918644971
2025-08-27,2025,35,Chest,Incline Bench Press (Dumbbell),50.0,9.0,450.0,144.81976744186048,2,66.68444918644971
2025-08-27,2025,35,Chest,Incline Bench Press (Dumbbell),50.0,8.0,400.0,144.81976744186048,2,66.68444918644971
2025-08-27,2025,35,Shoulders,Shoulder Press (Machine Plates),85.0,7.0,595.0,116.35658914728683,2,102.01632261161785
2025-08-27,2025,35,Shoulders,Shoulder Press (Machine Plates),85.0,5.0,425.0,116.35658914728683,2,102.01632261161785
2025-08-27,2025,35,Shoulders,Shoulder Press (Machine Plates),70.0,8.0,560.0,116.35658914728683,2,102.01632261161785
2025-08-27,2025,35,other,Butterfly (Pec Deck),120.0,12.0,1440.0,318.13953488372096,1,172.86084701815037
2025-08-27,2025,35,other,Butterfly (Pec Deck),120.0,12.0,1440.0,318.13953488372096,1,172.86084701815037
2025-08-27,2025,35,other,Butterfly (Pec Deck),120.0,12.0,1440.0,318.13953488372096,1,172.86084701815037
2025-08-27,2025,35,Triceps,Skullcrusher (Barbell),40.0,15.0,600.0,132.55813953488374,2,65.48788474132286
2025-08-27,2025,35,Triceps,Skullcrusher (Barbell),40.0,15.0,600.0,132.55813953488374,2,65.48788474132286
2025-08-27,2025,35,Triceps,Skullcrusher (Barbell),40.0,15.0,600.0,132.55813953488374,2,65.48788474132286
2025-08-26,2025,35,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,80.42553191489363,2,43.21521175453759
2025-08-26,2025,35,Glutes,Deadlift (Barbell),45.0,12.0,540.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),135.0,12.0,1620.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),275.0,5.0,1375.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),295.0,2.0,590.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),295.0,3.0,885.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),275.0,2.0,550.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),225.0,1.0,225.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),225.0,1.0,225.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),135.0,20.0,2700.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Glutes,Deadlift (Barbell),135.0,20.0,2700.0,413.42771982116244,2,312.3676408301567
2025-08-26,2025,35,Abdominals,Crunch (Machine),150.0,15.0,2250.0,704.8770491803278,4,245.5795677799607
2025-08-26,2025,35,Abdominals,Crunch (Machine),165.0,12.0,1980.0,704.8770491803278,4,245.5795677799607
2025-08-26,2025,35,Abdominals,Crunch (Machine),165.0,12.0,1980.0,704.8770491803278,4,245.5795677799607
2025-08-26,2025,35,Abdominals,Crunch (Machine),165.0,12.0,1980.0,704.8770491803278,4,245.5795677799607
2025-08-22,2025,34,Chest,Bench Press (Barbell),45.0,12.0,540.0,82.29299363057325,1,192.45095604668484
2025-08-22,2025,34,Chest,Bench Press (Barbell),135.0,8.0,1080.0,82.29299363057325,1,192.45095604668484
2025-08-22,2025,34,Chest,Bench Press (Barbell),155.0,8.0,1240.0,82.29299363057325,1,192.45095604668484
2025-08-22,2025,34,Chest,Bench Press (Barbell),165.0,6.0,990.0,82.29299363057325,1,192.45095604668484
2025-08-22,2025,34,Chest,Bench Press (Barbell),135.0,8.0,1080.0,82.29299363057325,1,192.45095604668484
2025-08-22,2025,34,Chest,Incline Bench Press (Dumbbell),50.0,9.0,450.0,82.29299363057325,1,64.30041152263374
2025-08-22,2025,34,Chest,Incline Bench Press (Dumbbell),50.0,7.0,350.0,82.29299363057325,1,64.30041152263374
2025-08-22,2025,34,Chest,Incline Bench Press (Dumbbell),50.0,7.0,350.0,82.29299363057325,1,64.30041152263374
2025-08-22,2025,34,other,Butterfly (Pec Deck),120.0,12.0,1440.0,168.9171974522293,1,194.46845289541918
2025-08-22,2025,34,other,Butterfly (Pec Deck),135.0,12.0,1620.0,168.9171974522293,1,194.46845289541918
2025-08-22,2025,34,other,Butterfly (Pec Deck),135.0,12.0,1620.0,168.9171974522293,1,194.46845289541918
2025-08-22,2025,34,Shoulders,Shoulder Press (Machine Plates),90.0,6.0,540.0,76.3375796178344,2,104.52961672473867
2025-08-22,2025,34,Shoulders,Shoulder Press (Machine Plates),75.0,11.0,825.0,76.3375796178344,2,104.52961672473867
2025-08-22,2025,34,Shoulders,Shoulder Press (Machine Plates),75.0,10.0,750.0,76.3375796178344,2,104.52961672473867
2025-08-22,2025,34,Abdominals,Crunch (Machine),150.0,15.0,2250.0,200.3184713375796,2,245.5795677799607
2025-08-22,2025,34,Abdominals,Crunch (Machine),150.0,12.0,1800.0,200.3184713375796,2,245.5795677799607
2025-08-22,2025,34,Abdominals,Crunch (Machine),150.0,10.0,1500.0,200.3184713375796,2,245.5795677799607
2025-08-20,2025,34,Quadriceps,Squat (Barbell),45.0,12.0,540.0,180.5681818181818,1,229.6995281847529
2025-08-20,2025,34,Quadriceps,Squat (Barbell),135.0,12.0,1620.0,180.5681818181818,1,229.6995281847529
2025-08-20,2025,34,Quadriceps,Squat (Barbell),185.0,6.0,1110.0,180.5681818181818,1,229.6995281847529
2025-08-20,2025,34,Quadriceps,Squat (Barbell),185.0,8.0,1480.0,180.5681818181818,1,229.6995281847529
2025-08-20,2025,34,Quadriceps,Squat (Barbell),185.0,5.0,925.0,180.5681818181818,1,229.6995281847529
2025-08-20,2025,34,Lats,Pull Up,,8.0,,0.0,1,
2025-08-20,2025,34,Lats,Pull Up,,8.0,,0.0,1,
2025-08-20,2025,34,Lats,Pull Up,,6.0,,0.0,1,
2025-08-20,2025,34,Calves,Seated Calf Raise,70.0,12.0,840.0,133.63636363636363,1,100.83549409392106
2025-08-20,2025,34,Calves,Seated Calf Raise,70.0,12.0,840.0,133.63636363636363,1,100.83549409392106
2025-08-20,2025,34,Calves,Seated Calf Raise,70.0,12.0,840.0,133.63636363636363,1,100.83549409392106
2025-08-20,2025,34,Abdominals,Crunch (Machine),150.0,12.0,1800.0,286.3636363636364,2,216.076058772688
2025-08-20,2025,34,Abdominals,Crunch (Machine),150.0,12.0,1800.0,286.3636363636364,2,216.076058772688
2025-08-20,2025,34,Abdominals,Crunch (Machine),150.0,12.0,1800.0,286.3636363636364,2,216.076058772688
2025-08-18,2025,34,Glutes,Deadlift (Barbell),45.0,12.0,540.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),135.0,12.0,1620.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),275.0,5.0,1375.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),275.0,4.0,1100.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),155.0,20.0,3100.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Glutes,Deadlift (Barbell),155.0,20.0,3100.0,281.93359375,1,328.5290377278507
2025-08-18,2025,34,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,56.25,1,43.21521175453759
2025-08-18,2025,34,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,56.25,1,43.21521175453759
2025-08-18,2025,34,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,56.25,1,43.21521175453759
2025-08-18,2025,34,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,56.25,1,43.21521175453759
2025-08-18,2025,34,Shoulders,Shoulder Press (Machine Plates),60.0,12.0,720.0,140.62499999999997,2,129.64563526361277
2025-08-18,2025,34,Shoulders,Shoulder Press (Machine Plates),75.0,12.0,900.0,140.62499999999997,2,129.64563526361277
2025-08-18,2025,34,Shoulders,Shoulder Press (Machine Plates),90.0,12.0,1080.0,140.62499999999997,2,129.64563526361277
2025-08-17,2025,33,Chest,Bench Press (Dumbbell),30.0,12.0,360.0,117.87683823529412,1,79.22788821665226
2025-08-17,2025,33,Chest,Bench Press (Dumbbell),50.0,12.0,600.0,117.87683823529412,1,79.22788821665226
2025-08-17,2025,33,Chest,Bench Press (Dumbbell),55.0,12.0,660.0,117.87683823529412,1,79.22788821665226
2025-08-17,2025,33,Chest,Bench Press (Dumbbell),55.0,12.0,660.0,117.87683823529412,1,79.22788821665226
2025-08-17,2025,33,Chest,Incline Bench Press (Dumbbell),35.0,12.0,420.0,117.87683823529412,1,64.82281763180639
2025-08-17,2025,33,Chest,Incline Bench Press (Dumbbell),45.0,12.0,540.0,117.87683823529412,1,64.82281763180639
2025-08-17,2025,33,Chest,Incline Bench Press (Dumbbell),45.0,11.0,495.0,117.87683823529412,1,64.82281763180639
2025-08-17,2025,33,Chest,Incline Bench Press (Dumbbell),45.0,12.0,540.0,117.87683823529412,1,64.82281763180639
2025-08-17,2025,33,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,79.41176470588235,1,43.21521175453759
2025-08-17,2025,33,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,79.41176470588235,1,43.21521175453759
2025-08-17,2025,33,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,79.41176470588235,1,43.21521175453759
2025-08-17,2025,33,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,79.41176470588235,1,43.21521175453759
2025-08-17,2025,33,Abdominals,Crunch (Machine),150.0,10.0,1500.0,357.35294117647055,1,201.6709881878421
2025-08-17,2025,33,Abdominals,Crunch (Machine),140.0,12.0,1680.0,357.35294117647055,1,201.6709881878421
2025-08-17,2025,33,Abdominals,Crunch (Machine),140.0,12.0,1680.0,357.35294117647055,1,201.6709881878421
2025-08-09,2025,32,Chest,Bench Press (Barbell),45.0,15.0,675.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),135.0,8.0,1080.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),135.0,15.0,2025.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),135.0,9.0,1215.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),155.0,5.0,775.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),155.0,4.0,620.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Bench Press (Barbell),135.0,5.0,675.0,230.0,2,221.02161100196463
2025-08-09,2025,32,Chest,Incline Bench Press (Dumbbell),40.0,12.0,480.0,230.0,2,64.82281763180639
2025-08-09,2025,32,Chest,Incline Bench Press (Dumbbell),45.0,12.0,540.0,230.0,2,64.82281763180639
2025-08-09,2025,32,Chest,Incline Bench Press (Dumbbell),45.0,12.0,540.0,230.0,2,64.82281763180639
2025-08-09,2025,32,other,Butterfly (Pec Deck),130.0,12.0,1560.0,416.0,2,187.26591760299624
2025-08-09,2025,32,other,Butterfly (Pec Deck),130.0,12.0,1560.0,416.0,2,187.26591760299624
2025-08-09,2025,32,other,Butterfly (Pec Deck),130.0,12.0,1560.0,416.0,2,187.26591760299624
2025-08-09,2025,32,Abdominals,Crunch (Machine),45.0,12.0,540.0,144.0,2,64.82281763180639
2025-08-09,2025,32,Abdominals,Crunch (Machine),45.0,12.0,540.0,144.0,2,64.82281763180639
2025-08-09,2025,32,Abdominals,Crunch (Machine),45.0,12.0,540.0,144.0,2,64.82281763180639
2025-08-06,2025,32,Quadriceps,Squat (Barbell),45.0,15.0,675.0,253.25301204819277,1,214.8664343786295
2025-08-06,2025,32,Quadriceps,Squat (Barbell),135.0,12.0,1620.0,253.25301204819277,1,214.8664343786295
2025-08-06,2025,32,Quadriceps,Squat (Barbell),185.0,6.0,1110.0,253.25301204819277,1,214.8664343786295
2025-08-06,2025,32,Quadriceps,Squat (Barbell),185.0,5.0,925.0,253.25301204819277,1,214.8664343786295
2025-08-06,2025,32,Quadriceps,Squat (Barbell),185.0,5.0,925.0,253.25301204819277,1,214.8664343786295
2025-08-06,2025,32,Lats,Pull Up,,8.0,,0.0,1,
2025-08-06,2025,32,Lats,Pull Up,,8.0,,0.0,1,
2025-08-06,2025,32,Lats,Pull Up,,8.0,,0.0,1,
2025-08-06,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,86.74698795180723,2,43.21521175453759
2025-08-06,2025,32,Triceps,Triceps Extension (Machine),65.0,12.0,780.0,226.50602409638554,1,122.44309997118985
2025-08-06,2025,32,Triceps,Triceps Extension (Machine),85.0,12.0,1020.0,226.50602409638554,1,122.44309997118985
2025-08-06,2025,32,Triceps,Triceps Extension (Machine),85.0,12.0,1020.0,226.50602409638554,1,122.44309997118985
2025-08-06,2025,32,Abdominals,Crunch (Machine),70.0,12.0,840.0,202.40963855421688,2,100.83549409392106
2025-08-06,2025,32,Abdominals,Crunch (Machine),70.0,12.0,840.0,202.40963855421688,2,100.83549409392106
2025-08-06,2025,32,Abdominals,Crunch (Machine),70.0,12.0,840.0,202.40963855421688,2,100.83549409392106
2025-08-05,2025,32,Glutes,Deadlift (Barbell),45.0,12.0,540.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),135.0,12.0,1620.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),135.0,20.0,2700.0,335.45454545454544,1,286.1381941500635
2025-08-05,2025,32,Glutes,Deadlift (Barbell),135.0,20.0,2700.0,335.45454545454544,1,286.1381941500635
2025-08-04,2025,32,Chest,Incline Bench Press (Dumbbell),40.0,12.0,480.0,198.33333333333334,2,65.48788474132286
2025-08-04,2025,32,Chest,Incline Bench Press (Dumbbell),40.0,12.0,480.0,198.33333333333334,2,65.48788474132286
2025-08-04,2025,32,Chest,Incline Bench Press (Dumbbell),40.0,15.0,600.0,198.33333333333334,2,65.48788474132286
2025-08-04,2025,32,Chest,Incline Bench Press (Dumbbell),40.0,12.0,480.0,198.33333333333334,2,65.48788474132286
2025-08-04,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,10.0,300.0,140.0,2,43.21521175453759
2025-08-04,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,140.0,2,43.21521175453759
2025-08-04,2025,32,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,140.0,2,43.21521175453759
2025-08-04,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,8.0,240.0,140.0,2,43.21521175453759
2025-08-04,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,140.0,2,43.21521175453759
2025-08-04,2025,32,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,140.0,2,43.21521175453759
2025-08-04,2025,32,other,Butterfly (Pec Deck),115.0,12.0,1380.0,536.6666666666667,2,165.65831172572746
2025-08-04,2025,32,other,Butterfly (Pec Deck),115.0,12.0,1380.0,536.6666666666667,2,165.65831172572746
2025-08-04,2025,32,other,Butterfly (Pec Deck),115.0,12.0,1380.0,536.6666666666667,2,165.65831172572746
2025-08-04,2025,32,Biceps,Preacher Curl (Barbell),45.0,12.0,540.0,140.0,2,64.82281763180639
2025-06-28,2025,26,Chest,Bench Press (Dumbbell),50.0,12.0,600.0,119.73684210526318,2,81.85985592665357
2025-06-28,2025,26,Chest,Bench Press (Dumbbell),50.0,15.0,750.0,119.73684210526318,2,81.85985592665357
2025-06-28,2025,26,Chest,Bench Press (Dumbbell),50.0,15.0,750.0,119.73684210526318,2,81.85985592665357
2025-06-28,2025,26,Chest,Bench Press (Dumbbell),50.0,15.0,750.0,119.73684210526318,2,81.85985592665357
2025-06-28,2025,26,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,119.73684210526318,2,72.02535292422932
2025-06-28,2025,26,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,119.73684210526318,2,72.02535292422932
2025-06-28,2025,26,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,119.73684210526318,2,72.02535292422932
2025-06-28,2025,26,Chest,Incline Bench Press (Dumbbell),50.0,11.0,550.0,119.73684210526318,2,72.02535292422932
2025-06-28,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-28,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-28,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-28,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-28,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-28,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,66.31578947368422,2,43.21521175453759
2025-06-26,2025,26,Shoulders,Shoulder Press (Dumbbell),25.0,12.0,300.0,51.25714285714287,1,50.41774704696053
2025-06-26,2025,26,Shoulders,Shoulder Press (Dumbbell),35.0,12.0,420.0,51.25714285714287,1,50.41774704696053
2025-06-26,2025,26,Shoulders,Shoulder Press (Dumbbell),35.0,12.0,420.0,51.25714285714287,1,50.41774704696053
2025-06-26,2025,26,Shoulders,Shoulder Press (Dumbbell),35.0,12.0,420.0,51.25714285714287,1,50.41774704696053
2025-06-26,2025,26,Upper Back,Single Arm Cable Row,90.0,12.0,1080.0,233.99999999999997,1,180.09168303863785
2025-06-26,2025,26,Upper Back,Single Arm Cable Row,110.0,12.0,1320.0,233.99999999999997,1,180.09168303863785
2025-06-26,2025,26,Upper Back,Single Arm Cable Row,110.0,15.0,1650.0,233.99999999999997,1,180.09168303863785
2025-06-26,2025,26,Shoulders,Lateral Raise (Dumbbell),10.0,15.0,150.0,51.25714285714287,1,21.607605877268796
2025-06-26,2025,26,Shoulders,Lateral Raise (Dumbbell),15.0,12.0,180.0,51.25714285714287,1,21.607605877268796
2025-06-26,2025,26,Shoulders,Lateral Raise (Dumbbell),15.0,12.0,180.0,51.25714285714287,1,21.607605877268796
2025-06-26,2025,26,Triceps,Triceps Pushdown,40.0,15.0,600.0,97.06666666666665,1,65.48788474132286
2025-06-26,2025,26,Triceps,Triceps Pushdown,45.0,12.0,540.0,97.06666666666665,1,65.48788474132286
2025-06-26,2025,26,Triceps,Triceps Pushdown,45.0,12.0,540.0,97.06666666666665,1,65.48788474132286
2025-06-24,2025,26,Glutes,Deadlift (Barbell),45.0,15.0,675.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),135.0,12.0,1620.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),225.0,8.0,1800.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),275.0,5.0,1375.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),275.0,4.0,1100.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),225.0,12.0,2700.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),225.0,9.0,2025.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),155.0,20.0,3100.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Glutes,Deadlift (Barbell),155.0,22.0,3410.0,381.01234567901236,1,372.4171071600191
2025-06-24,2025,26,Chest,Bench Press (Barbell),45.0,12.0,540.0,171.04629629629628,2,194.46845289541918
2025-06-24,2025,26,Chest,Bench Press (Barbell),135.0,8.0,1080.0,171.04629629629628,2,194.46845289541918
2025-06-24,2025,26,Chest,Bench Press (Barbell),135.0,12.0,1620.0,171.04629629629628,2,194.46845289541918
2025-06-24,2025,26,Chest,Bench Press (Barbell),135.0,8.0,1080.0,171.04629629629628,2,194.46845289541918
2025-06-24,2025,26,Chest,Bench Press (Barbell),135.0,8.0,1080.0,171.04629629629628,2,194.46845289541918
2025-06-24,2025,26,Chest,Incline Bench Press (Dumbbell),55.0,11.0,605.0,171.04629629629628,2,76.17728531855954
2025-06-24,2025,26,Chest,Incline Bench Press (Dumbbell),55.0,11.0,605.0,171.04629629629628,2,76.17728531855954
2025-06-24,2025,26,Chest,Incline Bench Press (Dumbbell),55.0,9.0,495.0,171.04629629629628,2,76.17728531855954
2025-06-24,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,69.33333333333333,2,43.21521175453759
2025-06-24,2025,26,Abdominals,Crunch (Machine),90.0,12.0,1080.0,207.99999999999997,1,129.64563526361277
2025-06-24,2025,26,Abdominals,Crunch (Machine),90.0,12.0,1080.0,207.99999999999997,1,129.64563526361277
2025-06-24,2025,26,Abdominals,Crunch (Machine),90.0,12.0,1080.0,207.99999999999997,1,129.64563526361277
2025-06-20,2025,25,Chest,Bench Press (Barbell),45.0,12.0,540.0,155.58823529411765,2,196.8946894689469
2025-06-20,2025,25,Chest,Bench Press (Barbell),135.0,5.0,675.0,155.58823529411765,2,196.8946894689469
2025-06-20,2025,25,Chest,Bench Press (Barbell),175.0,5.0,875.0,155.58823529411765,2,196.8946894689469
2025-06-20,2025,25,Chest,Bench Press (Barbell),175.0,4.0,700.0,155.58823529411765,2,196.8946894689469
2025-06-20,2025,25,Chest,Bench Press (Barbell),175.0,4.0,700.0,155.58823529411765,2,196.8946894689469
2025-06-20,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,155.58823529411765,2,72.02535292422932
2025-06-20,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,155.58823529411765,2,72.02535292422932
2025-06-20,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,155.58823529411765,2,72.02535292422932
2025-06-20,2025,25,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,Biceps,Seated Incline Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,Biceps,Hammer Curl (Dumbbell),30.0,12.0,360.0,84.70588235294117,2,43.21521175453759
2025-06-20,2025,25,other,Butterfly (Pec Deck),130.0,12.0,1560.0,367.05882352941177,2,187.26591760299624
2025-06-20,2025,25,other,Butterfly (Pec Deck),130.0,12.0,1560.0,367.05882352941177,2,187.26591760299624
2025-06-20,2025,25,other,Butterfly (Pec Deck),130.0,12.0,1560.0,367.05882352941177,2,187.26591760299624
2025-06-20,2025,25,Abdominals,Crunch (Machine),80.0,15.0,1200.0,200.7843137254902,2,130.97576948264572
2025-06-20,2025,25,Abdominals,Crunch (Machine),90.0,8.0,720.0,200.7843137254902,2,130.97576948264572
2025-06-20,2025,25,Abdominals,Crunch (Machine),80.0,8.0,640.0,200.7843137254902,2,130.97576948264572
2025-06-16,2025,25,Quadriceps,Squat (Barbell),45.0,12.0,540.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Quadriceps,Squat (Barbell),135.0,8.0,1080.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Quadriceps,Squat (Barbell),185.0,5.0,925.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Quadriceps,Squat (Barbell),185.0,5.0,925.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Quadriceps,Squat (Barbell),205.0,2.0,410.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Quadriceps,Squat (Barbell),185.0,5.0,925.0,323.3090909090909,1,210.8619625591442
2025-06-16,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,116.57142857142857,2,72.02535292422932
2025-06-16,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,116.57142857142857,2,72.02535292422932
2025-06-16,2025,25,Chest,Incline Bench Press (Dumbbell),50.0,12.0,600.0,116.57142857142857,2,72.02535292422932
